Day,Date,Time,Entry,is_weekend,rain_desc
Friday,5/5/2023,20:00,2687,0,No Rain
Friday,5/5/2023,21:00,1807,0,No Rain
Friday,5/5/2023,22:00,59,0,No Rain
Friday,5/5/2023,23:00,0,0,No Rain
Saturday,5/6/2023,4:00,0,1,No Rain
Saturday,5/6/2023,5:00,1963,1,No Rain
Saturday,5/6/2023,6:00,2541,1,No Rain
Saturday,5/6/2023,7:00,2655,1,No Rain
Saturday,5/6/2023,8:00,2551,1,No Rain
Saturday,5/6/2023,9:00,2497,1,No Rain
Saturday,5/6/2023,10:00,2329,1,No Rain
Saturday,5/6/2023,11:00,2405,1,No Rain
Saturday,5/6/2023,12:00,2391,1,No Rain
Saturday,5/6/2023,13:00,2526,1,No Rain
Saturday,5/6/2023,14:00,2232,1,No Rain
Saturday,5/6/2023,15:00,2470,1,No Rain
Saturday,5/6/2023,16:00,2935,1,No Rain
Saturday,5/6/2023,17:00,3257,1,No Rain
Saturday,5/6/2023,18:00,3058,1,No Rain
Saturday,5/6/2023,19:00,2683,1,No Rain
Saturday,5/6/2023,20:00,2271,1,No Rain
Saturday,5/6/2023,21:00,1644,1,No Rain
Saturday,5/6/2023,22:00,21,1,No Rain
Saturday,5/6/2023,23:00,0,1,No Rain
Sunday,5/7/2023,4:00,0,1,No Rain
Sunday,5/7/2023,5:00,1211,1,No Rain
Sunday,5/7/2023,6:00,1516,1,No Rain
Sunday,5/7/2023,7:00,1761,1,No Rain
Sunday,5/7/2023,8:00,2032,1,No Rain
Sunday,5/7/2023,9:00,2390,1,No Rain
Sunday,5/7/2023,10:00,2165,1,No Rain
Sunday,5/7/2023,11:00,2095,1,No Rain
Sunday,5/7/2023,12:00,2311,1,No Rain
Sunday,5/7/2023,13:00,2184,1,No Rain
Sunday,5/7/2023,14:00,2331,1,No Rain
Sunday,5/7/2023,15:00,2322,1,No Rain
Sunday,5/7/2023,16:00,2508,1,No Rain
Sunday,5/7/2023,17:00,2691,1,No Rain
Sunday,5/7/2023,18:00,2399,1,No Rain
Sunday,5/7/2023,19:00,2590,1,No Rain
Sunday,5/7/2023,20:00,2355,1,No Rain
Sunday,5/7/2023,21:00,1677,1,No Rain
Sunday,5/7/2023,22:00,53,1,No Rain
Sunday,5/7/2023,23:00,0,1,No Rain
Monday,5/8/2023,4:00,0,0,No Rain
Monday,5/8/2023,5:00,3241,0,No Rain
Monday,5/8/2023,6:00,4754,0,No Rain
Monday,5/8/2023,7:00,5325,0,No Rain
Monday,5/8/2023,8:00,4387,0,No Rain
Monday,5/8/2023,9:00,3487,0,No Rain
Monday,5/8/2023,10:00,2860,0,No Rain
Monday,5/8/2023,11:00,2708,0,No Rain
Monday,5/8/2023,12:00,2554,0,No Rain
Monday,5/8/2023,13:00,2365,0,No Rain
Monday,5/8/2023,14:00,2441,0,No Rain
Monday,5/8/2023,15:00,2509,0,No Rain
Monday,5/8/2023,16:00,3042,0,No Rain
Monday,5/8/2023,17:00,3534,0,No Rain
Monday,5/8/2023,18:00,3314,0,No Rain
Monday,5/8/2023,19:00,3063,0,No Rain
Monday,5/8/2023,20:00,2120,0,No Rain
Monday,5/8/2023,21:00,1497,0,No Rain
Monday,5/8/2023,22:00,53,0,No Rain
Monday,5/8/2023,23:00,0,0,No Rain
Tuesday,5/9/2023,4:00,0,0,Light Rain
Tuesday,5/9/2023,5:00,2900,0,Light Rain
Tuesday,5/9/2023,6:00,4386,0,Light Rain
Tuesday,5/9/2023,7:00,5492,0,Light Rain
Tuesday,5/9/2023,8:00,4260,0,Light Rain
Tuesday,5/9/2023,9:00,3328,0,Light Rain
Tuesday,5/9/2023,10:00,2588,0,Light Rain
Tuesday,5/9/2023,11:00,2509,0,Light Rain
Tuesday,5/9/2023,12:00,2331,0,Light Rain
Tuesday,5/9/2023,13:00,2380,0,Light Rain
Tuesday,5/9/2023,14:00,2071,0,Light Rain
Tuesday,5/9/2023,15:00,2523,0,Light Rain
Tuesday,5/9/2023,16:00,2956,0,Light Rain
Tuesday,5/9/2023,17:00,3391,0,Light Rain
Tuesday,5/9/2023,18:00,3212,0,Light Rain
Tuesday,5/9/2023,19:00,3197,0,Light Rain
Tuesday,5/9/2023,20:00,2350,0,Light Rain
Tuesday,5/9/2023,21:00,1590,0,Light Rain
Tuesday,5/9/2023,22:00,60,0,Light Rain
Tuesday,5/9/2023,23:00,0,0,Light Rain
Wednesday,5/10/2023,4:00,0,0,Light Rain
Wednesday,5/10/2023,5:00,2666,0,Light Rain
Wednesday,5/10/2023,6:00,4569,0,Light Rain
Wednesday,5/10/2023,7:00,5243,0,Light Rain
Wednesday,5/10/2023,8:00,4429,0,Light Rain
Wednesday,5/10/2023,9:00,3497,0,Light Rain
Wednesday,5/10/2023,10:00,2943,0,Light Rain
Wednesday,5/10/2023,11:00,2587,0,Light Rain
Wednesday,5/10/2023,12:00,2456,0,Light Rain
Wednesday,5/10/2023,13:00,2567,0,Light Rain
Wednesday,5/10/2023,14:00,2285,0,Light Rain
Wednesday,5/10/2023,15:00,2674,0,Light Rain
Wednesday,5/10/2023,16:00,3360,0,Light Rain
Wednesday,5/10/2023,17:00,3314,0,Light Rain
Wednesday,5/10/2023,18:00,3823,0,Light Rain
Wednesday,5/10/2023,19:00,3348,0,Light Rain
Wednesday,5/10/2023,20:00,2390,0,Light Rain
Wednesday,5/10/2023,21:00,1548,0,Light Rain
Wednesday,5/10/2023,22:00,37,0,Light Rain
Wednesday,5/10/2023,23:00,0,0,Light Rain
Thursday,5/11/2023,4:00,0,0,No Rain
Thursday,5/11/2023,5:00,2742,0,No Rain
Thursday,5/11/2023,6:00,4294,0,No Rain
Thursday,5/11/2023,7:00,5088,0,No Rain
Thursday,5/11/2023,8:00,4425,0,No Rain
Thursday,5/11/2023,9:00,3340,0,No Rain
Thursday,5/11/2023,10:00,2691,0,No Rain
Thursday,5/11/2023,11:00,2725,0,No Rain
Thursday,5/11/2023,12:00,2323,0,No Rain
Thursday,5/11/2023,13:00,2355,0,No Rain
Thursday,5/11/2023,14:00,2268,0,No Rain
Thursday,5/11/2023,15:00,2432,0,No Rain
Thursday,5/11/2023,16:00,2932,0,No Rain
Thursday,5/11/2023,17:00,3536,0,No Rain
Thursday,5/11/2023,18:00,3313,0,No Rain
Thursday,5/11/2023,19:00,3128,0,No Rain
Thursday,5/11/2023,20:00,2401,0,No Rain
Thursday,5/11/2023,21:00,1660,0,No Rain
Thursday,5/11/2023,22:00,85,0,No Rain
Thursday,5/11/2023,23:00,0,0,No Rain
Friday,5/12/2023,4:00,0,0,No Rain
Friday,5/12/2023,5:00,2615,0,No Rain
Friday,5/12/2023,6:00,3952,0,No Rain
Friday,5/12/2023,7:00,5026,0,No Rain
Friday,5/12/2023,8:00,4164,0,No Rain
Friday,5/12/2023,9:00,3354,0,No Rain
Friday,5/12/2023,10:00,2724,0,No Rain
Friday,5/12/2023,11:00,2670,0,No Rain
Friday,5/12/2023,12:00,2472,0,No Rain
Friday,5/12/2023,13:00,2854,0,No Rain
Friday,5/12/2023,14:00,2531,0,No Rain
Friday,5/12/2023,15:00,2729,0,No Rain
Friday,5/12/2023,16:00,3411,0,No Rain
Friday,5/12/2023,17:00,3782,0,No Rain
Friday,5/12/2023,18:00,3731,0,No Rain
Friday,5/12/2023,19:00,3237,0,No Rain
Friday,5/12/2023,20:00,2606,0,No Rain
Friday,5/12/2023,21:00,1758,0,No Rain
Friday,5/12/2023,22:00,64,0,No Rain
Friday,5/12/2023,23:00,0,0,No Rain
Saturday,5/13/2023,4:00,0,1,No Rain
Saturday,5/13/2023,5:00,1947,1,No Rain
Saturday,5/13/2023,6:00,2716,1,No Rain
Saturday,5/13/2023,7:00,2679,1,No Rain
Saturday,5/13/2023,8:00,2780,1,No Rain
Saturday,5/13/2023,9:00,2556,1,No Rain
Saturday,5/13/2023,10:00,2433,1,No Rain
Saturday,5/13/2023,11:00,2314,1,No Rain
Saturday,5/13/2023,12:00,2550,1,No Rain
Saturday,5/13/2023,13:00,2713,1,No Rain
Saturday,5/13/2023,14:00,2408,1,No Rain
Saturday,5/13/2023,15:00,2701,1,No Rain
Saturday,5/13/2023,16:00,3053,1,No Rain
Saturday,5/13/2023,17:00,3031,1,No Rain
Saturday,5/13/2023,18:00,3240,1,No Rain
Saturday,5/13/2023,19:00,2783,1,No Rain
Saturday,5/13/2023,20:00,2340,1,No Rain
Saturday,5/13/2023,21:00,1662,1,No Rain
Saturday,5/13/2023,22:00,24,1,No Rain
Saturday,5/13/2023,23:00,0,1,No Rain
Sunday,5/14/2023,4:00,0,1,Light Rain
Sunday,5/14/2023,5:00,1224,1,Light Rain
Sunday,5/14/2023,6:00,1547,1,Light Rain
Sunday,5/14/2023,7:00,1764,1,Light Rain
Sunday,5/14/2023,8:00,2068,1,Light Rain
Sunday,5/14/2023,9:00,2402,1,Light Rain
Sunday,5/14/2023,10:00,2150,1,Light Rain
Sunday,5/14/2023,11:00,2235,1,Light Rain
Sunday,5/14/2023,12:00,2548,1,Light Rain
Sunday,5/14/2023,13:00,2263,1,Light Rain
Sunday,5/14/2023,14:00,2220,1,Light Rain
Sunday,5/14/2023,15:00,2386,1,Light Rain
Sunday,5/14/2023,16:00,2579,1,Light Rain
Sunday,5/14/2023,17:00,2842,1,Light Rain
Sunday,5/14/2023,18:00,2642,1,Light Rain
Sunday,5/14/2023,19:00,2509,1,Light Rain
Sunday,5/14/2023,20:00,2316,1,Light Rain
Sunday,5/14/2023,21:00,1781,1,Light Rain
Sunday,5/14/2023,22:00,41,1,Light Rain
Sunday,5/14/2023,23:00,0,1,Light Rain
Monday,5/15/2023,4:00,0,0,Light Rain
Monday,5/15/2023,5:00,3158,0,Light Rain
Monday,5/15/2023,6:00,4743,0,Light Rain
Monday,5/15/2023,7:00,5584,0,Light Rain
Monday,5/15/2023,8:00,4372,0,Light Rain
Monday,5/15/2023,9:00,3487,0,Light Rain
Monday,5/15/2023,10:00,2757,0,Light Rain
Monday,5/15/2023,11:00,2748,0,Light Rain
Monday,5/15/2023,12:00,2694,0,Light Rain
Monday,5/15/2023,13:00,2604,0,Light Rain
Monday,5/15/2023,14:00,2100,0,Light Rain
Monday,5/15/2023,15:00,2387,0,Light Rain
Monday,5/15/2023,16:00,3127,0,Light Rain
Monday,5/15/2023,17:00,3790,0,Light Rain
Monday,5/15/2023,18:00,3489,0,Light Rain
Monday,5/15/2023,19:00,3141,0,Light Rain
Monday,5/15/2023,20:00,2472,0,Light Rain
Monday,5/15/2023,21:00,1624,0,Light Rain
Monday,5/15/2023,22:00,60,0,Light Rain
Monday,5/15/2023,23:00,0,0,Light Rain
Tuesday,5/16/2023,4:00,0,0,Light Rain
Tuesday,5/16/2023,5:00,2894,0,Light Rain
Tuesday,5/16/2023,6:00,4494,0,Light Rain
Tuesday,5/16/2023,7:00,4717,0,Light Rain
Tuesday,5/16/2023,8:00,4294,0,Light Rain
Tuesday,5/16/2023,9:00,3414,0,Light Rain
Tuesday,5/16/2023,10:00,2845,0,Light Rain
Tuesday,5/16/2023,11:00,2796,0,Light Rain
Tuesday,5/16/2023,12:00,2671,0,Light Rain
Tuesday,5/16/2023,13:00,2431,0,Light Rain
Tuesday,5/16/2023,14:00,2416,0,Light Rain
Tuesday,5/16/2023,15:00,2723,0,Light Rain
Tuesday,5/16/2023,16:00,2962,0,Light Rain
Tuesday,5/16/2023,17:00,3789,0,Light Rain
Tuesday,5/16/2023,18:00,3452,0,Light Rain
Tuesday,5/16/2023,19:00,3151,0,Light Rain
Tuesday,5/16/2023,20:00,2432,0,Light Rain
Tuesday,5/16/2023,21:00,1710,0,Light Rain
Tuesday,5/16/2023,22:00,38,0,Light Rain
Tuesday,5/16/2023,23:00,0,0,Light Rain
Wednesday,5/17/2023,4:00,0,0,Trace Rain
Wednesday,5/17/2023,5:00,2862,0,Trace Rain
Wednesday,5/17/2023,6:00,4231,0,Trace Rain
Wednesday,5/17/2023,7:00,5376,0,Trace Rain
Wednesday,5/17/2023,8:00,4415,0,Trace Rain
Wednesday,5/17/2023,9:00,3462,0,Trace Rain
Wednesday,5/17/2023,10:00,2928,0,Trace Rain
Wednesday,5/17/2023,11:00,2735,0,Trace Rain
Wednesday,5/17/2023,12:00,2671,0,Trace Rain
Wednesday,5/17/2023,13:00,2481,0,Trace Rain
Wednesday,5/17/2023,14:00,2633,0,Trace Rain
Wednesday,5/17/2023,15:00,2753,0,Trace Rain
Wednesday,5/17/2023,16:00,3270,0,Trace Rain
Wednesday,5/17/2023,17:00,3808,0,Trace Rain
Wednesday,5/17/2023,18:00,3599,0,Trace Rain
Wednesday,5/17/2023,19:00,3245,0,Trace Rain
Wednesday,5/17/2023,20:00,2598,0,Trace Rain
Wednesday,5/17/2023,21:00,1687,0,Trace Rain
Wednesday,5/17/2023,22:00,58,0,Trace Rain
Wednesday,5/17/2023,23:00,0,0,Trace Rain
Thursday,5/18/2023,4:00,0,0,Trace Rain
Thursday,5/18/2023,5:00,2812,0,Trace Rain
Thursday,5/18/2023,6:00,4300,0,Trace Rain
Thursday,5/18/2023,7:00,5182,0,Trace Rain
Thursday,5/18/2023,8:00,4267,0,Trace Rain
Thursday,5/18/2023,9:00,3243,0,Trace Rain
Thursday,5/18/2023,10:00,2656,0,Trace Rain
Thursday,5/18/2023,11:00,2676,0,Trace Rain
Thursday,5/18/2023,12:00,2420,0,Trace Rain
Thursday,5/18/2023,13:00,2450,0,Trace Rain
Thursday,5/18/2023,14:00,2266,0,Trace Rain
Thursday,5/18/2023,15:00,2558,0,Trace Rain
Thursday,5/18/2023,16:00,3077,0,Trace Rain
Thursday,5/18/2023,17:00,3587,0,Trace Rain
Thursday,5/18/2023,18:00,3553,0,Trace Rain
Thursday,5/18/2023,19:00,3049,0,Trace Rain
Thursday,5/18/2023,20:00,2539,0,Trace Rain
Thursday,5/18/2023,21:00,1715,0,Trace Rain
Thursday,5/18/2023,22:00,59,0,Trace Rain
Thursday,5/18/2023,23:00,0,0,Trace Rain
Friday,5/19/2023,4:00,0,0,Moderate Rain
Friday,5/19/2023,5:00,2617,0,Moderate Rain
Friday,5/19/2023,6:00,3890,0,Moderate Rain
Friday,5/19/2023,7:00,5036,0,Moderate Rain
Friday,5/19/2023,8:00,4125,0,Moderate Rain
Friday,5/19/2023,9:00,3245,0,Moderate Rain
Friday,5/19/2023,10:00,2577,0,Moderate Rain
Friday,5/19/2023,11:00,2768,0,Moderate Rain
Friday,5/19/2023,12:00,2660,0,Moderate Rain
Friday,5/19/2023,13:00,2572,0,Moderate Rain
Friday,5/19/2023,14:00,2553,0,Moderate Rain
Friday,5/19/2023,15:00,2584,0,Moderate Rain
Friday,5/19/2023,16:00,3383,0,Moderate Rain
Friday,5/19/2023,17:00,3726,0,Moderate Rain
Friday,5/19/2023,18:00,3647,0,Moderate Rain
Friday,5/19/2023,19:00,3276,0,Moderate Rain
Friday,5/19/2023,20:00,2547,0,Moderate Rain
Friday,5/19/2023,21:00,1885,0,Moderate Rain
Friday,5/19/2023,22:00,68,0,Moderate Rain
Friday,5/19/2023,23:00,0,0,Moderate Rain
Saturday,5/20/2023,4:00,0,1,Moderate Rain
Saturday,5/20/2023,5:00,1982,1,Moderate Rain
Saturday,5/20/2023,6:00,2736,1,Moderate Rain
Saturday,5/20/2023,7:00,2795,1,Moderate Rain
Saturday,5/20/2023,8:00,2658,1,Moderate Rain
Saturday,5/20/2023,9:00,2713,1,Moderate Rain
Saturday,5/20/2023,10:00,2132,1,Moderate Rain
Saturday,5/20/2023,11:00,2532,1,Moderate Rain
Saturday,5/20/2023,12:00,2397,1,Moderate Rain
Saturday,5/20/2023,13:00,2957,1,Moderate Rain
Saturday,5/20/2023,14:00,2728,1,Moderate Rain
Saturday,5/20/2023,15:00,2807,1,Moderate Rain
Saturday,5/20/2023,16:00,3088,1,Moderate Rain
Saturday,5/20/2023,17:00,3241,1,Moderate Rain
Saturday,5/20/2023,18:00,3177,1,Moderate Rain
Saturday,5/20/2023,19:00,2883,1,Moderate Rain
Saturday,5/20/2023,20:00,2296,1,Moderate Rain
Saturday,5/20/2023,21:00,1602,1,Moderate Rain
Saturday,5/20/2023,22:00,26,1,Moderate Rain
Saturday,5/20/2023,23:00,0,1,Moderate Rain
Sunday,5/21/2023,4:00,0,1,Trace Rain
Sunday,5/21/2023,5:00,1166,1,Trace Rain
Sunday,5/21/2023,6:00,1577,1,Trace Rain
Sunday,5/21/2023,7:00,1810,1,Trace Rain
Sunday,5/21/2023,8:00,2011,1,Trace Rain
Sunday,5/21/2023,9:00,2375,1,Trace Rain
Sunday,5/21/2023,10:00,2223,1,Trace Rain
Sunday,5/21/2023,11:00,2514,1,Trace Rain
Sunday,5/21/2023,12:00,2567,1,Trace Rain
Sunday,5/21/2023,13:00,2274,1,Trace Rain
Sunday,5/21/2023,14:00,2474,1,Trace Rain
Sunday,5/21/2023,15:00,2490,1,Trace Rain
Sunday,5/21/2023,16:00,2866,1,Trace Rain
Sunday,5/21/2023,17:00,2719,1,Trace Rain
Sunday,5/21/2023,18:00,2723,1,Trace Rain
Sunday,5/21/2023,19:00,2531,1,Trace Rain
Sunday,5/21/2023,20:00,2013,1,Trace Rain
Sunday,5/21/2023,21:00,1454,1,Trace Rain
Sunday,5/21/2023,22:00,32,1,Trace Rain
Sunday,5/21/2023,23:00,0,1,Trace Rain
Monday,5/22/2023,4:00,0,0,Light Rain
Monday,5/22/2023,5:00,3288,0,Light Rain
Monday,5/22/2023,6:00,4602,0,Light Rain
Monday,5/22/2023,7:00,5436,0,Light Rain
Monday,5/22/2023,8:00,4338,0,Light Rain
Monday,5/22/2023,9:00,3616,0,Light Rain
Monday,5/22/2023,10:00,3025,0,Light Rain
Monday,5/22/2023,11:00,2690,0,Light Rain
Monday,5/22/2023,12:00,2749,0,Light Rain
Monday,5/22/2023,13:00,2773,0,Light Rain
Monday,5/22/2023,14:00,2506,0,Light Rain
Monday,5/22/2023,15:00,2658,0,Light Rain
Monday,5/22/2023,16:00,3161,0,Light Rain
Monday,5/22/2023,17:00,3594,0,Light Rain
Monday,5/22/2023,18:00,3473,0,Light Rain
Monday,5/22/2023,19:00,3014,0,Light Rain
Monday,5/22/2023,20:00,2406,0,Light Rain
Monday,5/22/2023,21:00,1476,0,Light Rain
Monday,5/22/2023,22:00,44,0,Light Rain
Monday,5/22/2023,23:00,0,0,Light Rain
Tuesday,5/23/2023,4:00,0,0,No Rain
Tuesday,5/23/2023,5:00,2966,0,No Rain
Tuesday,5/23/2023,6:00,4430,0,No Rain
Tuesday,5/23/2023,7:00,5526,0,No Rain
Tuesday,5/23/2023,8:00,4245,0,No Rain
Tuesday,5/23/2023,9:00,3414,0,No Rain
Tuesday,5/23/2023,10:00,2695,0,No Rain
Tuesday,5/23/2023,11:00,2680,0,No Rain
Tuesday,5/23/2023,12:00,2490,0,No Rain
Tuesday,5/23/2023,13:00,2619,0,No Rain
Tuesday,5/23/2023,14:00,2253,0,No Rain
Tuesday,5/23/2023,15:00,2352,0,No Rain
Tuesday,5/23/2023,16:00,3116,0,No Rain
Tuesday,5/23/2023,17:00,3600,0,No Rain
Tuesday,5/23/2023,18:00,3619,0,No Rain
Tuesday,5/23/2023,19:00,3099,0,No Rain
Tuesday,5/23/2023,20:00,2476,0,No Rain
Tuesday,5/23/2023,21:00,1610,0,No Rain
Tuesday,5/23/2023,22:00,40,0,No Rain
Tuesday,5/23/2023,23:00,0,0,No Rain
Wednesday,5/24/2023,4:00,0,0,Moderate Rain
Wednesday,5/24/2023,5:00,2579,0,Moderate Rain
Wednesday,5/24/2023,6:00,4216,0,Moderate Rain
Wednesday,5/24/2023,7:00,5417,0,Moderate Rain
Wednesday,5/24/2023,8:00,4334,0,Moderate Rain
Wednesday,5/24/2023,9:00,3344,0,Moderate Rain
Wednesday,5/24/2023,10:00,2990,0,Moderate Rain
Wednesday,5/24/2023,11:00,2803,0,Moderate Rain
Wednesday,5/24/2023,12:00,2700,0,Moderate Rain
Wednesday,5/24/2023,13:00,2568,0,Moderate Rain
Wednesday,5/24/2023,14:00,2476,0,Moderate Rain
Wednesday,5/24/2023,15:00,2646,0,Moderate Rain
Wednesday,5/24/2023,16:00,3265,0,Moderate Rain
Wednesday,5/24/2023,17:00,3669,0,Moderate Rain
Wednesday,5/24/2023,18:00,3598,0,Moderate Rain
Wednesday,5/24/2023,19:00,2893,0,Moderate Rain
Wednesday,5/24/2023,20:00,2457,0,Moderate Rain
Wednesday,5/24/2023,21:00,1629,0,Moderate Rain
Wednesday,5/24/2023,22:00,36,0,Moderate Rain
Wednesday,5/24/2023,23:00,0,0,Moderate Rain
Thursday,5/25/2023,4:00,0,0,Heavy Rain
Thursday,5/25/2023,5:00,2717,0,Heavy Rain
Thursday,5/25/2023,6:00,3975,0,Heavy Rain
Thursday,5/25/2023,7:00,5319,0,Heavy Rain
Thursday,5/25/2023,8:00,4076,0,Heavy Rain
Thursday,5/25/2023,9:00,3357,0,Heavy Rain
Thursday,5/25/2023,10:00,2655,0,Heavy Rain
Thursday,5/25/2023,11:00,2544,0,Heavy Rain
Thursday,5/25/2023,12:00,2555,0,Heavy Rain
Thursday,5/25/2023,13:00,2375,0,Heavy Rain
Thursday,5/25/2023,14:00,2413,0,Heavy Rain
Thursday,5/25/2023,15:00,2436,0,Heavy Rain
Thursday,5/25/2023,16:00,3460,0,Heavy Rain
Thursday,5/25/2023,17:00,3341,0,Heavy Rain
Thursday,5/25/2023,18:00,3442,0,Heavy Rain
Thursday,5/25/2023,19:00,3183,0,Heavy Rain
Thursday,5/25/2023,20:00,2570,0,Heavy Rain
Thursday,5/25/2023,21:00,1639,0,Heavy Rain
Thursday,5/25/2023,22:00,47,0,Heavy Rain
Thursday,5/25/2023,23:00,0,0,Heavy Rain
Friday,5/26/2023,4:00,0,0,Light Rain
Friday,5/26/2023,5:00,2468,0,Light Rain
Friday,5/26/2023,6:00,3918,0,Light Rain
Friday,5/26/2023,7:00,4693,0,Light Rain
Friday,5/26/2023,8:00,3872,0,Light Rain
Friday,5/26/2023,9:00,3119,0,Light Rain
Friday,5/26/2023,10:00,2633,0,Light Rain
Friday,5/26/2023,11:00,2694,0,Light Rain
Friday,5/26/2023,12:00,2745,0,Light Rain
Friday,5/26/2023,13:00,2584,0,Light Rain
Friday,5/26/2023,14:00,2433,0,Light Rain
Friday,5/26/2023,15:00,2846,0,Light Rain
Friday,5/26/2023,16:00,3190,0,Light Rain
Friday,5/26/2023,17:00,3525,0,Light Rain
Friday,5/26/2023,18:00,3467,0,Light Rain
Friday,5/26/2023,19:00,2934,0,Light Rain
Friday,5/26/2023,20:00,2454,0,Light Rain
Friday,5/26/2023,21:00,1750,0,Light Rain
Friday,5/26/2023,22:00,69,0,Light Rain
Friday,5/26/2023,23:00,0,0,Light Rain
Saturday,5/27/2023,4:00,0,1,Trace Rain
Saturday,5/27/2023,5:00,1977,1,Trace Rain
Saturday,5/27/2023,6:00,2499,1,Trace Rain
Saturday,5/27/2023,7:00,2613,1,Trace Rain
Saturday,5/27/2023,8:00,2327,1,Trace Rain
Saturday,5/27/2023,9:00,2422,1,Trace Rain
Saturday,5/27/2023,10:00,2307,1,Trace Rain
Saturday,5/27/2023,11:00,2421,1,Trace Rain
Saturday,5/27/2023,12:00,2415,1,Trace Rain
Saturday,5/27/2023,13:00,2517,1,Trace Rain
Saturday,5/27/2023,14:00,2278,1,Trace Rain
Saturday,5/27/2023,15:00,2504,1,Trace Rain
Saturday,5/27/2023,16:00,3040,1,Trace Rain
Saturday,5/27/2023,17:00,3284,1,Trace Rain
Saturday,5/27/2023,18:00,2996,1,Trace Rain
Saturday,5/27/2023,19:00,2641,1,Trace Rain
Saturday,5/27/2023,20:00,2037,1,Trace Rain
Saturday,5/27/2023,21:00,1449,1,Trace Rain
Saturday,5/27/2023,22:00,35,1,Trace Rain
Saturday,5/27/2023,23:00,0,1,Trace Rain
Sunday,5/28/2023,4:00,0,1,No Rain
Sunday,5/28/2023,5:00,1130,1,No Rain
Sunday,5/28/2023,6:00,1483,1,No Rain
Sunday,5/28/2023,7:00,1683,1,No Rain
Sunday,5/28/2023,8:00,1925,1,No Rain
Sunday,5/28/2023,9:00,2235,1,No Rain
Sunday,5/28/2023,10:00,2066,1,No Rain
Sunday,5/28/2023,11:00,2262,1,No Rain
Sunday,5/28/2023,12:00,2294,1,No Rain
Sunday,5/28/2023,13:00,2244,1,No Rain
Sunday,5/28/2023,14:00,2232,1,No Rain
Sunday,5/28/2023,15:00,2322,1,No Rain
Sunday,5/28/2023,16:00,2737,1,No Rain
Sunday,5/28/2023,17:00,2624,1,No Rain
Sunday,5/28/2023,18:00,2482,1,No Rain
Sunday,5/28/2023,19:00,2475,1,No Rain
Sunday,5/28/2023,20:00,2067,1,No Rain
Sunday,5/28/2023,21:00,1414,1,No Rain
Sunday,5/28/2023,22:00,26,1,No Rain
Sunday,5/28/2023,23:00,0,1,No Rain
Monday,5/29/2023,4:00,0,0,No Rain
Monday,5/29/2023,5:00,3234,0,No Rain
Monday,5/29/2023,6:00,4566,0,No Rain
Monday,5/29/2023,7:00,5257,0,No Rain
Monday,5/29/2023,8:00,4685,0,No Rain
Monday,5/29/2023,9:00,3506,0,No Rain
Monday,5/29/2023,10:00,2835,0,No Rain
Monday,5/29/2023,11:00,2803,0,No Rain
Monday,5/29/2023,12:00,2684,0,No Rain
Monday,5/29/2023,13:00,2561,0,No Rain
Monday,5/29/2023,14:00,2583,0,No Rain
Monday,5/29/2023,15:00,2573,0,No Rain
Monday,5/29/2023,16:00,3052,0,No Rain
Monday,5/29/2023,17:00,3606,0,No Rain
Monday,5/29/2023,18:00,3408,0,No Rain
Monday,5/29/2023,19:00,2998,0,No Rain
Monday,5/29/2023,20:00,2141,0,No Rain
Monday,5/29/2023,21:00,1466,0,No Rain
Monday,5/29/2023,22:00,38,0,No Rain
Monday,5/29/2023,23:00,0,0,No Rain
Tuesday,5/30/2023,4:00,0,0,Light Rain
Tuesday,5/30/2023,5:00,2855,0,Light Rain
Tuesday,5/30/2023,6:00,4361,0,Light Rain
Tuesday,5/30/2023,7:00,5305,0,Light Rain
Tuesday,5/30/2023,8:00,4266,0,Light Rain
Tuesday,5/30/2023,9:00,3237,0,Light Rain
Tuesday,5/30/2023,10:00,2690,0,Light Rain
Tuesday,5/30/2023,11:00,2580,0,Light Rain
Tuesday,5/30/2023,12:00,2623,0,Light Rain
Tuesday,5/30/2023,13:00,2252,0,Light Rain
Tuesday,5/30/2023,14:00,2325,0,Light Rain
Tuesday,5/30/2023,15:00,2551,0,Light Rain
Tuesday,5/30/2023,16:00,3044,0,Light Rain
Tuesday,5/30/2023,17:00,3436,0,Light Rain
Tuesday,5/30/2023,18:00,3443,0,Light Rain
Tuesday,5/30/2023,19:00,2990,0,Light Rain
Tuesday,5/30/2023,20:00,2563,0,Light Rain
Tuesday,5/30/2023,21:00,1720,0,Light Rain
Tuesday,5/30/2023,22:00,52,0,Light Rain
Tuesday,5/30/2023,23:00,0,0,Light Rain
Wednesday,5/31/2023,4:00,0,0,Moderate Rain
Wednesday,5/31/2023,5:00,2728,0,Moderate Rain
Wednesday,5/31/2023,6:00,4112,0,Moderate Rain
Wednesday,5/31/2023,7:00,5189,0,Moderate Rain
Wednesday,5/31/2023,8:00,4164,0,Moderate Rain
Wednesday,5/31/2023,9:00,3452,0,Moderate Rain
Wednesday,5/31/2023,10:00,2795,0,Moderate Rain
Wednesday,5/31/2023,11:00,2718,0,Moderate Rain
Wednesday,5/31/2023,12:00,2718,0,Moderate Rain
Wednesday,5/31/2023,13:00,2520,0,Moderate Rain
Wednesday,5/31/2023,14:00,2384,0,Moderate Rain
Wednesday,5/31/2023,15:00,2610,0,Moderate Rain
Wednesday,5/31/2023,16:00,2795,0,Moderate Rain
